,scenario,bus_idx,installed_kW,violation
2238,EV_bus_113_C,113,3.5,Overvoltage
2239,EV_bus_113_C,113,4.0,Power Flow nr did not converge after 100 iterations!
2240,EV_bus_114_A,114,0.0,Overvoltage
2241,EV_bus_114_A,114,0.5,Overvoltage
2242,EV_bus_114_A,114,1.0,Overvoltage
2243,EV_bus_114_A,114,1.5,Overvoltage
2244,EV_bus_114_A,114,2.0,Overvoltage
2245,EV_bus_114_A,114,2.5,Overvoltage
2246,EV_bus_114_A,114,3.0,Power Flow nr did not converge after 100 iterations!
2247,EV_bus_114_B,114,0.0,Overvoltage
2248,EV_bus_114_B,114,0.5,Overvoltage
2249,EV_bus_114_B,114,1.0,Overvoltage
2250,EV_bus_114_B,114,1.5,Power Flow nr did not converge after 100 iterations!
2251,EV_bus_114_C,114,0.0,Overvoltage
2252,EV_bus_114_C,114,0.5,Overvoltage
2253,EV_bus_114_C,114,1.0,Overvoltage
2254,EV_bus_114_C,114,1.5,Overvoltage
2255,EV_bus_114_C,114,2.0,Overvoltage
2256,EV_bus_114_C,114,2.5,Overvoltage
2257,EV_bus_114_C,114,3.0,Overvoltage
2258,EV_bus_114_C,114,3.5,Overvoltage
2259,EV_bus_114_C,114,4.0,Power Flow nr did not converge after 100 iterations!
2260,EV_bus_115_A,115,0.0,Overvoltage
2261,EV_bus_115_A,115,0.5,Overvoltage
2262,EV_bus_115_A,115,1.0,Overvoltage
2263,EV_bus_115_A,115,1.5,Overvoltage
2264,EV_bus_115_A,115,2.0,Overvoltage
2265,EV_bus_115_A,115,2.5,Overvoltage
2266,EV_bus_115_A,115,3.0,Power Flow nr did not converge after 100 iterations!
2267,EV_bus_115_B,115,0.0,Overvoltage
2268,EV_bus_115_B,115,0.5,Overvoltage
2269,EV_bus_115_B,115,1.0,Overvoltage
2270,EV_bus_115_B,115,1.5,Power Flow nr did not converge after 100 iterations!
2271,EV_bus_115_C,115,0.0,Overvoltage
2272,EV_bus_115_C,115,0.5,Overvoltage
2273,EV_bus_115_C,115,1.0,Overvoltage
2274,EV_bus_115_C,115,1.5,Overvoltage
2275,EV_bus_115_C,115,2.0,Overvoltage
2276,EV_bus_115_C,115,2.5,Overvoltage
2277,EV_bus_115_C,115,3.0,Overvoltage
2278,EV_bus_115_C,115,3.5,Overvoltage
2279,EV_bus_115_C,115,4.0,Power Flow nr did not converge after 100 iterations!
2280,EV_bus_116_A,116,0.0,Overvoltage
2281,EV_bus_116_A,116,0.5,Overvoltage
2282,EV_bus_116_A,116,1.0,Overvoltage
2283,EV_bus_116_A,116,1.5,Overvoltage
2284,EV_bus_116_A,116,2.0,Overvoltage
2285,EV_bus_116_A,116,2.5,Overvoltage
2286,EV_bus_116_A,116,3.0,Power Flow nr did not converge after 100 iterations!
2287,EV_bus_116_B,116,0.0,Overvoltage
2288,EV_bus_116_B,116,0.5,Overvoltage
2289,EV_bus_116_B,116,1.0,Overvoltage
2290,EV_bus_116_B,116,1.5,Power Flow nr did not converge after 100 iterations!
2291,EV_bus_116_C,116,0.0,Overvoltage
2292,EV_bus_116_C,116,0.5,Overvoltage
2293,EV_bus_116_C,116,1.0,Overvoltage
2294,EV_bus_116_C,116,1.5,Overvoltage
2295,EV_bus_116_C,116,2.0,Overvoltage
2296,EV_bus_116_C,116,2.5,Overvoltage
2297,EV_bus_116_C,116,3.0,Overvoltage
2298,EV_bus_116_C,116,3.5,Overvoltage
2299,EV_bus_116_C,116,4.0,Power Flow nr did not converge after 100 iterations!
