time;0
00:01:00;2.0692498633918763
00:02:00;2.066952742974714
00:03:00;2.0881510863976773
00:04:00;2.1415256635211244
00:05:00;2.196849772707536
00:06:00;2.191824399330711
00:07:00;2.213037706088162
00:08:00;2.2447901732228916
00:09:00;2.276184554131051
00:10:00;2.849423035832546
00:11:00;2.3090193672114667
00:12:00;2.3500783203582354
00:13:00;2.3443187976532176
00:14:00;2.371803231462368
00:15:00;2.3585169466219935
00:16:00;2.3807086434486617
00:17:00;2.956157748097155
00:18:00;2.956157748097155
00:19:00;2.9320315873266867
00:20:00;2.3544112711350413
00:21:00;2.3544112711350413
00:22:00;2.3572787248755604
00:23:00;2.3819677352429878
00:24:00;2.461451033178236
00:25:00;2.4802285372949773
00:26:00;2.505116143819282
00:27:00;2.4900964399905203
00:28:00;2.4900964399905203
00:29:00;2.5473919369929536
00:30:00;2.5762435479935113
00:31:00;2.491324379462018
00:32:00;2.489025145251629
00:33:00;2.4881868411862693
00:34:00;2.496052438335114
00:35:00;2.4870676221635755
00:36:00;2.495044677754624
00:37:00;2.514952004511885
00:38:00;2.516526795110181
00:39:00;2.6192933589947116
00:40:00;2.598816876201484
00:41:00;2.6012153926644253
00:42:00;2.6042421041308415
00:43:00;2.6004788912168437
00:44:00;2.6136084551189045
00:45:00;2.6447227799459174
00:46:00;2.6288896142786027
00:47:00;2.6230729378796767
00:48:00;2.6230729378796767
00:49:00;2.655290801623788
00:50:00;2.7164105482269085
00:51:00;2.8613059678910524
00:52:00;2.859966634050336
00:53:00;2.8410155514018225
00:54:00;2.8908939592763256
00:55:00;2.9717381879132168
00:56:00;3.0276085862091984
00:57:00;3.040436579594542
00:58:00;3.023027448330811
00:59:00;2.876568695480389
01:00:00;2.9047884671788045
01:01:00;2.583264257871699
01:02:00;2.560318543119172
01:03:00;2.5231886796329186
01:04:00;2.483724646866041
01:05:00;2.5583214073095175
01:06:00;2.5109080106917454
01:07:00;2.4510564614753285
01:08:00;2.4879902861756644
01:09:00;2.4664497085546864
01:10:00;2.442437165754283
01:11:00;2.434669435281168
01:12:00;2.3964989116776048
01:13:00;2.4265932587588126
01:14:00;2.417408689708645
01:15:00;2.417408689708645
01:16:00;2.382229215239583
01:17:00;2.361520997233857
01:18:00;2.4227774503779633
01:19:00;2.378415493730387
01:20:00;2.4046104558618047
01:21:00;2.442024183811389
01:22:00;2.4817380838969605
01:23:00;2.4719996774968878
01:24:00;2.470439701931957
01:25:00;2.4590065295348604
01:26:00;2.5062013176122124
01:27:00;2.499841366999474
01:28:00;2.539882586341027
01:29:00;2.6154791315911576
01:30:00;2.6154791315911576
01:31:00;2.6947437327504336
01:32:00;2.7486680469280595
01:33:00;2.7486680469280595
01:34:00;2.731608674248597
01:35:00;2.723372740669589
01:36:00;2.6918948326757377
01:37:00;2.7595145895227513
01:38:00;2.7390301494430354
01:39:00;2.7498821622864176
01:40:00;2.7739249243448065
01:41:00;2.695567270201567
01:42:00;2.6272396552373563
