time;77;84;86;87;91;97;98;102;105;106;111;112;113;114
00:01:00;2.8282427992587933e-11;1.1564626148251251e-10;8.338247022893544e-11;9.821893303006377e-11;0.09028670327464404;7.277695531391385e-11;7.255365614558167e-11;0.12954933372619207;0.0836035391724058;0.0752430435240167;5.6059462092918915e-11;4.930985355707208e-11;5.819330242680247e-11;8.442672688343539e-11
00:02:00;3.465949383728403e-11;1.3627834580884242e-10;8.949984140574329e-11;1.1733916316729174e-10;0.09032612446228919;8.932852845516065e-11;8.654088467891547e-11;0.129605894993538;0.08364004190285655;0.0752758957914028;8.026482366547218e-11;7.455473839522569e-11;7.700647329718764e-11;1.0767391908768488e-10
00:03:00;5.172382928367837e-11;4.0305100194549166e-10;1.4649420192967268e-10;1.7126190989106255e-10;0.09017646872419867;1.2852145444161938e-10;1.4311752096653525e-10;0.12939106904896724;0.08350140142838185;0.07515112006987681;9.252925555074411e-11;8.28757873877464e-11;9.408353109285845e-11;1.2670592591590358e-10
00:04:00;4.3447897047725255e-10;3.5838800937426924e-09;9.517537543521817e-10;1.1422435284447646e-09;0.13899588765684134;9.229169146427055e-10;8.416842639868324e-10;0.1282105852110796;0.08273956596864021;0.07446547199500844;7.111515738620751e-10;6.384729931453729e-10;6.689303727424864e-10;9.050045912299096e-10
00:05:00;3.1604932726398565e-11;2.876521433097313e-10;5.3790804205679475e-11;6.817189970205484e-11;0.30659686534184993;6.659844429302763e-11;5.410530083390079e-11;0.12910352768649203;0.08331583329362319;0.07498410967854525;5.7707308243003256e-11;4.8380953238312963e-11;4.4586831783639684e-11;5.955628940255349e-11
00:06:00;3.5780130596438606e-10;1.8355768051894557e-09;5.379610786642231e-10;6.223438877850572e-10;0.3771106153571996;6.538161360536625e-10;5.818560129479932e-10;0.13043791516181755;0.08417699266393137;0.07575914868487957;6.453229107566766e-10;5.788449029241809e-10;4.559347691569311e-10;6.108080984503635e-10
00:07:00;2.1440544937932128e-11;1.2799859202392034e-10;3.2339064484726984e-11;4.40667752139146e-11;0.3747361974169485;4.8714504996361893e-11;3.751953720803689e-11;0.1296166645266293;0.08364699040943246;0.07528214939965922;4.1783724315153824e-11;3.832516577977877e-11;3.1123160902187806e-11;4.1068979050571844e-11
00:08:00;6.026905648922998e-11;3.6857255725965297e-10;1.0734020200044404e-10;1.2429967067159384e-10;0.39501189718879554;1.0739199434988352e-10;3.2475882000223286e-10;0.12913386467941673;0.08333541008267042;0.07500172868668546;1.0339045260610362e-10;9.365290547210987e-11;8.623913518393099e-11;1.1146488123273662e-10
00:09:00;1.4132351280903586e-10;7.951660796274355e-10;2.2924838186427597e-10;2.663187453470406e-10;0.39699392554430485;2.6422188384849693e-10;7.209456784358598e-10;0.12978179844455193;0.08375355610135342;0.0753780579739122;2.572888901654969e-10;2.329049571357296e-10;1.950133959740303e-10;2.594627869358491e-10
