time;95;96;97;102;103;104;106;107;110;112;113;114;115;116
00:01:00;1.0355321035304164;1.0354424572081793;1.0355629496926828;1.0354264000304991;1.0355456638632714;1.0354424357856635;1.0355456468724986;1.0355456658257793;1.0353664027975988;1.0354920428044099;1.0354175994343822;1.0353653595030465;1.0354920629134197;1.0354177098349322
00:02:00;1.0329199521570966;1.0328300335292209;1.0329509072767697;1.0328139421457478;1.0329335480219275;1.03283001199708;1.0329335311506067;1.0329335499706378;1.032753754533736;1.0328797564147671;1.0328050806858966;1.0327527085999957;1.0328797763824005;1.032805190310126
00:03:00;1.0373493652997454;1.0372601813019016;1.0373788992750272;1.0372441448207215;1.037362920359435;1.037260160009118;1.0373628623050728;1.0373628815058529;1.037184309436573;1.0373096741294277;1.0372354162662623;1.0371832679719695;1.037309700575084;1.0372355281055667
00:04:00;1.0416840303379906;1.0415952542280862;1.0417103671048273;1.0415792416899785;1.0416968095619552;1.0415952335836418;1.041696717138268;1.041696737946673;1.0415199909742785;1.041644454728708;1.0415708854565027;1.041518953835894;1.0416444768044126;1.0415710066539428
00:05:00;1.0565460869029286;1.056431101846291;1.0565772310917116;1.056395291260559;1.056560827814023;1.0564310813142725;1.0565606963842669;1.0565607163920963;1.0563568125506597;1.0564926287450649;1.0564069922125319;1.056355789979554;1.0564926499701863;1.0564071087411624
00:06:00;1.0578195128179244;1.0577041919856258;1.0578486767192279;1.057668460404736;1.0578327985033313;1.0577041709410329;1.057832716778477;1.0578327351780825;1.0576297188436734;1.057765709990566;1.0576798377337293;1.0576286975119544;1.0577657295101777;1.057679944899847
00:07:00;1.05700804321294;1.056892846812289;1.0570372171090026;1.0568570665245556;1.0570214336999564;1.056892826086653;1.0570213475610706;1.0570213669544637;1.0568184853789102;1.0569543738387528;1.056868643119222;1.0568174632549099;1.0569543944126198;1.0568687560727261
00:08:00;1.0605852173476942;1.0604733423279118;1.060610610233199;1.0604376657465195;1.0605972581474494;1.0604733219235767;1.0605971690155;1.060597189082754;1.0603993616865164;1.0605347228971096;1.0604493500623344;1.060398343013438;1.0605348147378473;1.0604494669531435
00:09:00;1.0708630576943043;1.0707520829656285;1.0708882978495382;1.0707167666843382;1.0708749718006845;1.0707520626303872;1.0708748854866064;1.070874904919414;1.0706787400183075;1.0708129051387445;1.070728248457471;1.0706777311258704;1.0708129940764708;1.070728361653948
00:10:00;1.022964374981196;1.0230314319445712;1.0228145943377485;1.0229924033537365;1.0229178302537285;1.0230314193949648;1.0229173873207802;1.0229174435255335;1.022960804675592;1.0230971190881866;1.0230126220424194;1.0229597487085835;1.0231017045833044;1.023012949894573
00:11:00;1.0662983158037445;1.0662112478947896;1.066297952524911;1.0661955417541562;1.0663034168742402;1.06621122838666;1.0663032779676827;1.066303423571167;1.0661380875321886;1.0662591958514198;1.06618780712547;1.0661370743348788;1.0662592196070944;1.0661879375463437
00:12:00;1.0789916935290407;1.0789054699445413;1.0789914829361515;1.0788899796960432;1.0789966625416412;1.0789054505137718;1.0789965289776435;1.0789966689809953;1.0788330722572808;1.0789529113119907;1.0788822067499797;1.0788320709837225;1.078952934153728;1.0788823321541325
00:13:00;1.0813309651268637;1.0812447473631306;1.08133192561196;1.081229315290315;1.081335701847826;1.081244727765893;1.0813356170966784;1.0813357523159068;1.0811723884663658;1.0812921315270427;1.081221416518199;1.0811713893623716;1.0812921535890019;1.0812215376417722
00:14:00;1.0896407595260136;1.089554874063489;1.0896375481173104;1.0895395871655078;1.0896437307536249;1.0895548545102858;1.0896436484970282;1.0896437797363663;1.0894829925523077;1.0896019473807272;1.0895316463658618;1.0894820010751984;1.0896019687928369;1.0895317639227926
00:15:00;1.0856504495364019;1.085564321746676;1.085647181340169;1.0855489647380603;1.0856534573890226;1.0855643021722081;1.0856533739220426;1.085653507092466;1.0854922124447386;1.0856115426249795;1.0855410453434495;1.0854912173177755;1.0856115643522426;1.08554116462977
00:16:00;1.095033093010876;1.094947433971673;1.0950306275493444;1.0949322531814876;1.0950358738035797;1.09494741432792;1.0950358222427183;1.0950359484263081;1.0948757915818499;1.0949943325902725;1.094924205772603;1.0948748049883044;1.094994353177923;1.0949243188037172
00:17:00;1.2418615819544971;1.2417808058866793;1.2418675741151386;1.2417685681876023;1.241864693217689;1.2417807860188192;1.2418646853873414;1.2418647045552809;1.2417152532756188;1.2418242943827276;1.2417579441076216;1.2417143833230946;1.2418242975070364;1.2417579612756526
00:18:00;1.2418615819544971;1.2417808058866793;1.2418675741151386;1.2417685681876023;1.241864693217689;1.2417807860188192;1.2418646853873414;1.2418647045552809;1.2417152532756188;1.2418242943827276;1.2417579441076216;1.2417143833230946;1.2418242975070364;1.2417579612756526
00:19:00;1.2362324785512429;1.2361516191222717;1.2362382550415003;1.2361392633633437;1.2362356368065481;1.2361515992792655;1.2362356270568438;1.2362356509217924;1.2360858881590628;1.2361951893042866;1.2361287730740012;1.2360850142511839;1.2361951931950772;1.2361287944494974
00:20:00;1.0839200273031542;1.0838338812154713;1.0839210447733758;1.0838185049740516;1.0839246784182064;1.0838338615157133;1.083924595916735;1.0839247275466966;1.0837616095069065;1.0838811871777403;1.0838105203535486;1.083760612791694;1.0838812086540028;1.0838106382619708
